id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ear_t,ear_f,ear_m,ear_agr,ear_ind,ear_sev
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,6,7.2,4.5,3.3,8.4,9.4
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,5.7,6.5,4.9,3.3,7.5,7.7
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,4.800000000000001,3.1,5.5,3.4,6.9,4.5
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,2.8,1.5,3.6,2.1,3.8,6.300000000000001
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,5.2,3.1,6.4,2.1,4.3,10.2
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,9.1,5.7,11,,5.7,11.4
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,2.2,1.4,2.5,3,4.600000000000001,7.100000000000001
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,2.5,1.7,2.8,3,4,7.300000000000001
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,4.800000000000001,4.600000000000001,4.800000000000001,2.1,3.3,7.5
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,2.1,1.2,3,1.9,3.9,3.8
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,4,1.6,5.5,1.9,7,6.300000000000001
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,8.300000000000001,5.7,8.6,2.9,8.6,8.800000000000001
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,2.1,1.2,3,1.9,3.9,3.8
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,4,1.6,5.5,1.9,7,6.300000000000001
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,8.300000000000001,5.7,8.6,2.9,8.6,8.800000000000001
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,2.5,1.4,3.1,2.5,4.5,5.9
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,4.2,2.4,5.100000000000001,2.6,6.2,8.4
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,8.6,6.5,9.1,4.3,8.6,9.600000000000001
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,4.4,6.800000000000001,4,3.5,3.5,9.300000000000001
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,5.2,6.100000000000001,5,3.5,3.8,10
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,8.9,4.4,10.1,,5.100000000000001,11
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,4,1.7,4.9,1.8,6.2,4.7
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,4.100000000000001,1.8,4.9,1.8,6.100000000000001,4.7
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,4.800000000000001,2.3,5.4,2,5.800000000000001,4.2
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,3.3,2.4,3.7,2.9,2.9,3.9
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,3.9,2.7,4.5,3,3.2,5.100000000000001
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,7.7,5.600000000000001,8.200000000000001,3.5,5.9,9.4
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,5.7,5.7,5.7,,5,8.5
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,6.100000000000001,6.100000000000001,6.100000000000001,,5.100000000000001,9
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,14.7,16.9,14.5,,28.8,12.9
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,5.4,4.3,5.800000000000001,5.2,3.9,8.9
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,5.5,4.3,5.9,5.2,3.9,9
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,7.300000000000001,3.4,7.9,,4.800000000000001,10.4
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,7.100000000000001,3.7,7.800000000000001,,4.600000000000001,10.6
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,7.100000000000001,3.7,7.800000000000001,,4.600000000000001,10.6
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,6.800000000000001,2.9,8.700000000000001,5.2,3.8,10.4
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,6.600000000000001,3.2,8.200000000000001,5.2,3.8,9.300000000000001
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,5.9,4.800000000000001,6.300000000000001,,3.8,6.800000000000001
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,5.600000000000001,2.6,6.7,18.4,4.4,7.7
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,5.7,2.8,6.9,6.600000000000001,4.4,7.9
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,7.2,4.4,9.1,1.6,4.7,9.700000000000001
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,6.7,2,8.200000000000001,7.100000000000001,5.4,9.9
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,7.800000000000001,3.9,9.1,7.100000000000001,5.5,12.1
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,17.4,16.3,17.9,,9.200000000000001,19.6
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,5.100000000000001,2,5.300000000000001,9.200000000000001,4.5,7.300000000000001
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,5.100000000000001,2,5.300000000000001,9.200000000000001,4.5,7
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,4.5,2.1,4.7,,5,3.9
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,5.800000000000001,2.6,6.5,10.7,4.4,6.7
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,6.5,3.9,7,11.2,4.4,7.600000000000001
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,11.8,11.1,12,12.7,5.300000000000001,13.6
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,5.800000000000001,3.4,6.4,,4.9,6.7
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,6.2,4.9,6.7,45.90000000000001,4.7,8.5
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,6.5,5.600000000000001,6.9,45.90000000000001,4.600000000000001,10.3
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,5.9,6.2,5.800000000000001,7.5,5.300000000000001,7.100000000000001
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,6.2,6.100000000000001,6.300000000000001,7.5,5.7,7.4
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,8.300000000000001,5.800000000000001,9.4,,8.5,8.700000000000001
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,7,4.5,7.7,3.9,6.2,8.300000000000001
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,8.5,5.300000000000001,9.1,3.9,7.100000000000001,9.700000000000001
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,11.2,13.7,11.1,,10.5,11.4
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,10.6,8.800000000000001,11.4,2.4,10.7,11
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,10.6,8.800000000000001,11.4,2.4,10.7,11
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,6.5,4.7,7.2,4.4,5.800000000000001,7.2
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,7.600000000000001,6.4,8,3.3,7.2,8
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,9.1,8.700000000000001,9.200000000000001,2.6,10.3,8.9
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,6.5,3.7,7.800000000000001,3.4,6.300000000000001,7
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,8.1,6.800000000000001,8.6,3.9,7.4,8.800000000000001
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,9.300000000000001,9.5,9.200000000000001,4.5,8.5,10
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,9.800000000000001,3.6,10.9,4,8.1,13.3
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,10.5,7.7,10.9,7.2,8.5,13.3
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,11.2,12.5,11,8.300000000000001,9.200000000000001,13.4
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,3.6,2.7,3.9,4.2,4.800000000000001,5.5
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,3.9,3.1,4.3,4.4,5.100000000000001,5.7
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,5.100000000000001,4.5,5.4,6.300000000000001,5.800000000000001,6
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,4.600000000000001,3.2,5.4,5.9,6,5.9
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,4.9,3.2,5.600000000000001,5.9,6,6.100000000000001
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,5.100000000000001,3.4,5.7,6,5.9,6.300000000000001
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,5,3,6.100000000000001,5.7,5.4,5.4
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,5.100000000000001,3.2,6.2,5.600000000000001,5.4,6
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,7.100000000000001,6.2,7.7,3.6,5.2,11.3
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,5.600000000000001,3.1,6.5,5.800000000000001,6.800000000000001,6.300000000000001
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,5.800000000000001,3.8,6.5,5.9,6.9,6.600000000000001
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,6.300000000000001,5.5,6.5,7.5,7.100000000000001,6.9
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,5.800000000000001,3.2,6.4,6.300000000000001,7.4,6.5
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,5.9,3.5,6.600000000000001,6,7.4,6.9
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,7.100000000000001,5.9,7.4,3.6,7.4,8.5
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,5.7,4.600000000000001,6.100000000000001,5.600000000000001,6.2,7.800000000000001
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,5.800000000000001,4.7,6.2,5.600000000000001,6.4,7.300000000000001
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,6.300000000000001,5,6.800000000000001,5.7,7.7,5.600000000000001
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,5,3.6,5.600000000000001,4.800000000000001,6.4,6.300000000000001
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,6.600000000000001,6,6.9,5.100000000000001,6.600000000000001,8.700000000000001
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,9.9,10.3,9.800000000000001,7.2,7.100000000000001,12.6
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,5.4,3,6.300000000000001,7,8,6.100000000000001
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,7.9,5.9,8.700000000000001,7.300000000000001,9.1,9.1
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,10.2,8.200000000000001,11,9.1,10.5,10.7
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,5.4,3.7,6.600000000000001,6,8.200000000000001,6.600000000000001
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,5.300000000000001,3.6,6.600000000000001,6,8.1,6.600000000000001
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,4.600000000000001,2.3,6.5,,6.4,6.4
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,5,3.8,5.600000000000001,5.300000000000001,8.200000000000001,6.5
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,5.300000000000001,4.100000000000001,5.800000000000001,5.300000000000001,8.5,6.7
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,7.300000000000001,7.100000000000001,7.300000000000001,4.3,10.5,7.5
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,5.300000000000001,3.4,6.2,5.2,6.600000000000001,7.2
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,5.9,4.3,6.600000000000001,5.2,6.7,8.300000000000001
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,8.200000000000001,9.4,7.9,4.3,7.4,10.2
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,5.100000000000001,3.6,5.7,7.300000000000001,6.9,6
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,5.2,3.8,5.800000000000001,7.300000000000001,7.2,6
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,5.9,5,6.300000000000001,,8.300000000000001,6.100000000000001
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,5.2,3.8,5.9,5.600000000000001,6.100000000000001,7.100000000000001
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,5.2,3.7,5.800000000000001,5.800000000000001,6.2,6.4
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,4.9,3.4,5.4,8,6.600000000000001,5.2
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,5.800000000000001,3.8,6.600000000000001,6.5,8.5,6.300000000000001
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,7.100000000000001,6.2,7.4,6.7,8.6,8.5
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,9.9,10.2,9.700000000000001,7.800000000000001,9.4,11.5
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,4.100000000000001,2.2,4.9,3.2,4.5,5.4
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,6.9,5,7.5,3.2,6.600000000000001,8.800000000000001
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,8.9,8.200000000000001,9.1,,8.4,9.700000000000001
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,9.800000000000001,7.100000000000001,10.6,5.100000000000001,7.600000000000001,10.7
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,9.800000000000001,7.100000000000001,10.6,5.100000000000001,7.600000000000001,10.7
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,3.8,2.2,5.2,3.1,4.5,7
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,5.800000000000001,3.6,6.800000000000001,3.2,6,7.9
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,7.100000000000001,5.7,7.5,3.3,7,8.200000000000001
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,3.1,2,3.6,2.3,3.4,5.600000000000001
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,3.5,2.7,3.9,2.3,3.4,6.100000000000001
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,4.800000000000001,5.2,4.7,2.5,3.5,6.600000000000001
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,2.6,1.6,3.1,2.1,2.6,8.9
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,2.7,1.7,3.3,2.2,2.6,8.6
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,4.4,3.5,4.7,3,3.7,7
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,3,1.1,4.2,3.5,2.9,8
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,3.2,1.2,4.3,3.5,3.1,7.5
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,4.7,3,4.9,3.2,4.800000000000001,6.7
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,3.1,2,3.8,2.6,3.2,6.100000000000001
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,3.5,2.2,4.2,2.6,3.2,6.300000000000001
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,4.4,2.9,5,2.7,3.5,6.4
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,3.7,2.2,4.5,2.6,4.600000000000001,4.5
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,4.2,2.9,4.800000000000001,2.6,5.100000000000001,4.9
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,5.2,4.800000000000001,5.300000000000001,2.7,6.100000000000001,5.300000000000001
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,3.7,2.3,4.5,4.100000000000001,4.7,5.9
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,4,2.5,4.600000000000001,4,4.600000000000001,5.7
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,4.3,2.8,4.800000000000001,3.7,4.600000000000001,5.5
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,3.9,3.7,4,3.4,4.5,6.4
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,3.5,3,3.8,3.1,3.9,4.800000000000001
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,3.2,2.5,3.7,2.9,3.6,4.3
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,3.4,2.5,4,2.6,4.2,7.600000000000001
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,3.7,2.5,4.4,2.6,4,7.100000000000001
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,4.3,2.5,5.300000000000001,2.9,3.6,6.7
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,3.5,2.2,4.100000000000001,2.8,4.4,5.2
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,3.9,3.3,4.2,2.5,4.4,6.100000000000001
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,4.5,5,4.3,1.3,4.4,6.7
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,3.1,2,4,3,3.2,5
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,4.2,2.5,5.2,3,4,5.9
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,6.2,4,7,2.8,5.5,6.4
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,2.2,1.5,3.1,3,2,8.1
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,2.3,1.5,3.5,2.9,2,8.300000000000001
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,4.600000000000001,1.7,6.7,2.2,3.3,8.6
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,3.6,2.4,4.2,2.8,5.9,6.2
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,3.7,2.8,4.2,2.8,5.800000000000001,6.100000000000001
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,4.4,5.100000000000001,4,3.4,5.300000000000001,5.7
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,4,3,4.4,4.5,2.9,10.8
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,4.5,3.2,5,4.600000000000001,4.800000000000001,9
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,7,4.2,7.5,5.9,9.600000000000001,6.7
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,3.1,2.1,3.9,4.2,3.4,3.9
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,3.3,2.1,4,4.2,3.6,4.3
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,4.2,1.9,4.600000000000001,5.300000000000001,4,5.100000000000001
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,3,1.5,3.6,3.5,3.6,4.600000000000001
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,3.4,2.3,3.9,3.4,3.6,5.7
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,6.2,6.4,6,.9,6.600000000000001,6.9
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,2.5,1.6,2.8,3.1,3.4,4.800000000000001
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,3.2,2.3,3.6,3,3.6,5.9
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,6.100000000000001,4.3,6.800000000000001,1.8,6.300000000000001,6.4
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,2.6,1.5,3.3,2.4,3.9,3.9
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,2.7,1.5,3.4,2.4,3.8,4.100000000000001
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,3.7,2.5,4,1.5,2.6,4.5
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,2,1.5,2.6,3,2.4,3.1
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,3.5,2.7,4.2,3,3,6.7
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,7.600000000000001,11.8,6.600000000000001,2.1,5.300000000000001,10.3
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,2.9,1.8,3.8,2.9,3.1,6.600000000000001
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,4.3,2.3,5.4,2.9,4,8.6
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,6.9,4.9,7.2,3.7,5.600000000000001,9
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,3,2.5,3.5,2.6,4.5,11.5
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,3.4,2.5,3.9,2.7,5,6.9
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,3.9,2.4,4.3,3,5.5,5.4
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,2.8,1.6,3.9,2.5,3.4,5.5
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,3.1,1.8,4.100000000000001,2.5,3.3,5.800000000000001
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,3.8,2.5,4.4,3.2,3.2,6.100000000000001
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,2.7,1.2,3.4,3.5,2.4,5.100000000000001
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,2.9,1.2,3.6,3.5,2.8,4.600000000000001
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,3.4,1.5,4.4,,4.4,4.3
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,3,2,3.6,2.9,4.100000000000001,4.7
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,3.9,2.2,4.600000000000001,2.9,4.9,5.800000000000001
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,5.300000000000001,3.3,5.600000000000001,2.6,5.800000000000001,7
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,3.5,2.3,3.8,3.3,4.5,5.600000000000001
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,3.8,2.8,4.100000000000001,3.2,4.600000000000001,5.800000000000001
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,4.4,3.9,4.4,3.1,4.7,5.9
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,5.9,1.5,7.5,5.800000000000001,5.5,12.1
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,6.100000000000001,4,6.9,5.4,5.5,9.9
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,6.100000000000001,5.300000000000001,6.5,5.100000000000001,5.600000000000001,8.9
3_33_630_0,2011,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,4.4,2.5,5.800000000000001,3.7,3.3,8.300000000000001
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,4.5,2.5,5.800000000000001,3.7,3.3,7.9
3_33_630_0,2011,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,4.9,3.7,5.2,4.3,4.3,5.300000000000001
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,4.800000000000001,2.5,5.9,3.2,4.3,8
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,6.2,4.100000000000001,7.100000000000001,3.2,6.5,8.9
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,13.7,12.9,14.1,,15.6,12
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,2.9,2,3.6,3.4,3.6,4.9
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,5.2,3.2,6.100000000000001,3.5,4.800000000000001,7.9
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,6.9,4.7,7.5,4.100000000000001,5.600000000000001,8.5
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,3.3,2.2,4,3.7,4.2,5.4
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,4.600000000000001,2.8,5.300000000000001,3.7,4.7,6.800000000000001
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,5.600000000000001,3.7,6.2,3.9,5.100000000000001,7
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,,,,,,
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,6.600000000000001,5.4,6.7,3.2,4.800000000000001,11.3
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,6.600000000000001,5.4,6.7,3.2,4.800000000000001,11.3
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,3.9,1.7,5.100000000000001,2.8,5.800000000000001,4.4
