id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,anc,cond,fam_pln
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,9.600000000000001,6.5,16.2
3_9_159_0,2011,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,,,
3_9_160_0,2011,Rural,3,India,9,Uttar Pradesh,160,Kannauj,10.3,6.5,15.6
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,11.6,8.300000000000001,17.6
3_9_160_0,2011,Urban,3,India,9,Uttar Pradesh,160,Kannauj,,,
3_9_161_0,2011,Rural,3,India,9,Uttar Pradesh,161,Etawah,13.8,5.2,26.2
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,17.5,6.5,26.3
3_9_161_0,2011,Urban,3,India,9,Uttar Pradesh,161,Etawah,,,
3_9_162_0,2011,Rural,3,India,9,Uttar Pradesh,162,Auraiya,9.600000000000001,5.7,27.3
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,13.3,6.5,27.7
3_9_162_0,2011,Urban,3,India,9,Uttar Pradesh,162,Auraiya,,,
3_9_163_0,2011,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,20.3,11.3,28.4
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,21.8,12.3,29.2
3_9_163_0,2011,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,,,
3_9_164_0,2011,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,19.6,10.8,39.40000000000001
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,28.1,14.7,41.7
3_9_164_0,2011,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,,,
3_9_165_0,2011,Rural,3,India,9,Uttar Pradesh,165,Jalaun,14.2,7.100000000000001,47.6
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,19,10.2,48.2
3_9_165_0,2011,Urban,3,India,9,Uttar Pradesh,165,Jalaun,,,
3_9_166_0,2011,Rural,3,India,9,Uttar Pradesh,166,Jhansi,26.2,2.7,61.40000000000001
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,24.8,5.600000000000001,58.6
3_9_166_0,2011,Urban,3,India,9,Uttar Pradesh,166,Jhansi,,,
3_9_167_0,2011,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,16.9,6.100000000000001,42.6
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,18.8,8.300000000000001,43.7
3_9_167_0,2011,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,,,
3_9_168_0,2011,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,32.1,10.2,42.40000000000001
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,32.7,11.7,43.5
3_9_168_0,2011,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,,,
3_9_169_0,2011,Rural,3,India,9,Uttar Pradesh,169,Mahoba,12.9,5.9,46.8
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,16.3,7.2,46.2
3_9_169_0,2011,Urban,3,India,9,Uttar Pradesh,169,Mahoba,,,
3_9_170_0,2011,Rural,3,India,9,Uttar Pradesh,170,Banda,17.6,5,26.1
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,21.7,6.5,27.2
3_9_170_0,2011,Urban,3,India,9,Uttar Pradesh,170,Banda,,,
3_9_171_0,2011,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,23.9,4,32.8
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,25.2,4.5,33.9
3_9_171_0,2011,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,,,
3_9_172_0,2011,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,15.6,3.6,18.4
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,16,3.6,18.3
3_9_172_0,2011,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,,,
3_9_173_0,2011,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,29.2,2.5,23.3
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,29.8,2.7,24.5
3_9_173_0,2011,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,,,
3_9_174_0,2011,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,18.9,4.100000000000001,22.9
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,20,4.5,23.5
3_9_174_0,2011,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,,,
3_9_175_0,2011,Rural,3,India,9,Uttar Pradesh,175,Allahabad,21.1,3,36.5
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,27.1,4.800000000000001,37.8
3_9_175_0,2011,Urban,3,India,9,Uttar Pradesh,175,Allahabad,,,
3_9_176_0,2011,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,24.1,6.800000000000001,21.5
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,24.3,7,20.6
3_9_176_0,2011,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,,,
3_9_177_0,2011,Rural,3,India,9,Uttar Pradesh,177,Faizabad,28.3,7.300000000000001,20.2
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,28.7,7.5,22.3
3_9_177_0,2011,Urban,3,India,9,Uttar Pradesh,177,Faizabad,,,
3_9_178_0,2011,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,22.4,5,20.1
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,24.2,5.800000000000001,20.3
3_9_178_0,2011,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,,,
3_9_179_0,2011,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,27.6,4.600000000000001,22
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,28.2,4.600000000000001,22.1
3_9_179_0,2011,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,,,
3_9_180_0,2011,Rural,3,India,9,Uttar Pradesh,180,Bahraich,14.4,2,7.5
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,14.5,2.4,8.9
3_9_180_0,2011,Urban,3,India,9,Uttar Pradesh,180,Bahraich,,,
3_9_181_0,2011,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,18.9,2.3,8.800000000000001
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,18.8,2.3,8.800000000000001
3_9_181_0,2011,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,,,
3_9_182_0,2011,Rural,3,India,9,Uttar Pradesh,182,Balrampur,24,1,5.2
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,23.9,2,6.5
3_9_182_0,2011,Urban,3,India,9,Uttar Pradesh,182,Balrampur,,,
3_9_183_0,2011,Rural,3,India,9,Uttar Pradesh,183,Gonda,15.4,2.7,12
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,17.3,3.1,13
3_9_183_0,2011,Urban,3,India,9,Uttar Pradesh,183,Gonda,,,
3_9_184_0,2011,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,20.7,1.3,11.5
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,21.2,1.5,12
3_9_184_0,2011,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,,,
3_9_185_0,2011,Rural,3,India,9,Uttar Pradesh,185,Basti,26.7,5.2,17.9
3_9_185_0,2011,Total,3,India,9,Uttar Pradesh,185,Basti,27.9,5.600000000000001,18.9
3_9_185_0,2011,Urban,3,India,9,Uttar Pradesh,185,Basti,,,
3_9_186_0,2011,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,24.4,3.4,16.8
3_9_186_0,2011,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,24.7,4.600000000000001,18.4
3_9_186_0,2011,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,,,
3_9_187_0,2011,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,28.8,2.7,31.7
3_9_187_0,2011,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,29.2,3.4,32.4
3_9_187_0,2011,Urban,3,India,9,Uttar Pradesh,187,Mahrajganj,,,
3_9_188_0,2011,Rural,3,India,9,Uttar Pradesh,188,Gorakhpur,41.5,5.300000000000001,33.6
3_9_188_0,2011,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,43.1,7.2,35.2
3_9_188_0,2011,Urban,3,India,9,Uttar Pradesh,188,Gorakhpur,,,
3_9_189_0,2011,Rural,3,India,9,Uttar Pradesh,189,Kushinagar,33.4,4.3,32.3
3_9_189_0,2011,Total,3,India,9,Uttar Pradesh,189,Kushinagar,33.9,4.4,32.2
3_9_189_0,2011,Urban,3,India,9,Uttar Pradesh,189,Kushinagar,,,
3_9_190_0,2011,Rural,3,India,9,Uttar Pradesh,190,Deoria,46.90000000000001,6.7,25.3
3_9_190_0,2011,Total,3,India,9,Uttar Pradesh,190,Deoria,46.1,7,26.5
3_9_190_0,2011,Urban,3,India,9,Uttar Pradesh,190,Deoria,,,
3_9_191_0,2011,Rural,3,India,9,Uttar Pradesh,191,Azamgarh,34.5,2.7,20.4
3_9_191_0,2011,Total,3,India,9,Uttar Pradesh,191,Azamgarh,35.1,3.3,20.6
3_9_191_0,2011,Urban,3,India,9,Uttar Pradesh,191,Azamgarh,,,
3_9_192_0,2011,Rural,3,India,9,Uttar Pradesh,192,Mau,33.2,3.9,23.5
3_9_192_0,2011,Total,3,India,9,Uttar Pradesh,192,Mau,34.8,4.2,22.8
3_9_192_0,2011,Urban,3,India,9,Uttar Pradesh,192,Mau,,,
3_9_193_0,2011,Rural,3,India,9,Uttar Pradesh,193,Ballia,40.8,2.3,26.5
3_9_193_0,2011,Total,3,India,9,Uttar Pradesh,193,Ballia,42.3,2.3,26.6
3_9_193_0,2011,Urban,3,India,9,Uttar Pradesh,193,Ballia,,,
3_9_194_0,2011,Rural,3,India,9,Uttar Pradesh,194,Jaunpur,25.7,2.4,30.6
3_9_194_0,2011,Total,3,India,9,Uttar Pradesh,194,Jaunpur,26.5,3.4,31.9
3_9_194_0,2011,Urban,3,India,9,Uttar Pradesh,194,Jaunpur,,,
3_9_195_0,2011,Rural,3,India,9,Uttar Pradesh,195,Ghazipur,27.6,3.5,24.4
3_9_195_0,2011,Total,3,India,9,Uttar Pradesh,195,Ghazipur,28.7,3.7,25.3
3_9_195_0,2011,Urban,3,India,9,Uttar Pradesh,195,Ghazipur,,,
3_9_196_0,2011,Rural,3,India,9,Uttar Pradesh,196,Chandauli,18.9,3.1,36.4
3_9_196_0,2011,Total,3,India,9,Uttar Pradesh,196,Chandauli,17.1,3.8,36.3
3_9_196_0,2011,Urban,3,India,9,Uttar Pradesh,196,Chandauli,,,
3_9_197_0,2011,Rural,3,India,9,Uttar Pradesh,197,Varanasi,17.6,5.4,46.5
3_9_197_0,2011,Total,3,India,9,Uttar Pradesh,197,Varanasi,22.7,6,47.2
3_9_197_0,2011,Urban,3,India,9,Uttar Pradesh,197,Varanasi,,,
3_9_198_0,2011,Rural,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),17.2,3.2,30.3
3_9_198_0,2011,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),16.6,3.7,31.8
3_9_198_0,2011,Urban,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),,,
3_9_199_0,2011,Rural,3,India,9,Uttar Pradesh,199,Mirzapur,16,3,42.40000000000001
3_9_199_0,2011,Total,3,India,9,Uttar Pradesh,199,Mirzapur,18.4,3.6,42.3
3_9_199_0,2011,Urban,3,India,9,Uttar Pradesh,199,Mirzapur,,,
3_9_200_0,2011,Rural,3,India,9,Uttar Pradesh,200,Sonbhadra,14.3,1.7,38.40000000000001
3_9_200_0,2011,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,15,3.1,40.1
3_9_200_0,2011,Urban,3,India,9,Uttar Pradesh,200,Sonbhadra,,,
3_9_201_0,2011,Rural,3,India,9,Uttar Pradesh,201,Etah,6.800000000000001,4.800000000000001,14.8
3_9_201_0,2011,Total,3,India,9,Uttar Pradesh,201,Etah,8.300000000000001,6.4,17.5
3_9_201_0,2011,Urban,3,India,9,Uttar Pradesh,201,Etah,,,
3_9_202_0,2011,Rural,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,6.800000000000001,4.800000000000001,14.8
3_9_202_0,2011,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,8.300000000000001,6.4,17.5
3_9_202_0,2011,Urban,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,,,
