id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,pc_exp,pov_nl,exp_sh_b40,pc_exp_r9010,pc_exp_gini,pc_exp_mld
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,38.8,3,29.8,2.2,17.6,.053
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,44.40000000000001,4.4,25.7,2.8,23.9,.094
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,72.40000000000001,11.2,21.6,6.100000000000001,27.9,.149
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,34.3,13,24.1,3.3,25.5,.104
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,61.1,6.5,18.2,5.100000000000001,37.8,.235
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,73,3.7,19.1,5,37.1,.227
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,36.2,9.5,25,2.9,24.2,.094
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,53.2,5.100000000000001,21,4.100000000000001,32,.173
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,64,2.1,21.2,4.2,32.2,.172
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,,,,,,
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,40.1,21.3,26.5,3.2,23.3,.09
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,40.1,21.3,26.5,3.2,23.3,.09
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,44.6,19.3,26.9,2.6,21.2,.082
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,58.7,9.1,24,3.3,26.5,.118
3_34_635_0,2011,Urban,3,India,34,Puducherry,635,Puducherry,65.60000000000001,4.100000000000001,23.9,2.9,26.3,.112
3_34_636_0,2011,Rural,3,India,34,Puducherry,636,Mahe,,,,,,
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,47.40000000000001,20.4,25.7,2.5,22.4,.081
3_34_636_0,2011,Urban,3,India,34,Puducherry,636,Mahe,47.40000000000001,20.4,25.7,2.5,22.4,.081
3_34_637_0,2011,Rural,3,India,34,Puducherry,637,Karaikal,63.1,10.9,23.7,4.4,30.8,.16
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,66.5,8.700000000000001,21.4,3.7,31.1,.159
3_34_637_0,2011,Urban,3,India,34,Puducherry,637,Karaikal,70.90000000000001,5.800000000000001,21.7,4.100000000000001,30.9,.153
3_35_638_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,54.8,0,27.2,2.2,20.4,.068
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,54.8,0,27.2,2.2,20.4,.068
3_35_638_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,,,,
3_35_639_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,49.5,3.3,21.3,3.8,32.2,.167
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,49.5,3.3,21.3,3.8,32.2,.167
3_35_639_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,,,,
3_35_640_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,58.2,0,25.2,3.4,26.9,.115
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,79.7,0,20.9,3.7,33.1,.176
3_35_640_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,95.10000000000001,0,20.9,3.8,33.8,.183
3_3_35_0,2011,Rural,3,India,3,Punjab,35,Gurdaspur,44.5,2.4,26.5,2.5,21.1,.07
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,45.40000000000001,5.100000000000001,25.7,2.8,22.5,.08
3_3_35_0,2011,Urban,3,India,3,Punjab,35,Gurdaspur,48.1,13,24.4,3.6,26.3,.112
3_3_36_0,2011,Rural,3,India,3,Punjab,36,Kapurthala,41.1,14.1,25.6,3.2,23.9,.092
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,49.1,9.9,23.3,3.1,27.7,.128
3_3_36_0,2011,Urban,3,India,3,Punjab,36,Kapurthala,62.2,2.9,23.6,3.3,30,.154
3_3_37_0,2011,Rural,3,India,3,Punjab,37,Jalandhar,41.5,11.9,24.1,3.6,28.3,.134
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,53.7,14.2,19.1,4.4,36.9,.22
3_3_37_0,2011,Urban,3,India,3,Punjab,37,Jalandhar,68.7,16.9,15.9,5.7,41.3,.28
3_3_38_0,2011,Rural,3,India,3,Punjab,38,Hoshiarpur,47.1,6.4,24.8,2.9,24.7,.097
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,48.1,6.9,24.7,3,24.7,.097
3_3_38_0,2011,Urban,3,India,3,Punjab,38,Hoshiarpur,53,9.1,23.9,3,23.9,.096
3_3_39_0,2011,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,38.90000000000001,10.4,25.5,3.1,23.3,.089
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,41.7,11.7,24.2,3.4,25.2,.103
3_3_39_0,2011,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,55.8,18.3,22.6,5,28.8,.139
3_3_40_0,2011,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,48,8.700000000000001,20,3.4,33.3,.182
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,49.7,11.3,19.4,3.7,32,.168
3_3_40_0,2011,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,55.8,20,23,3.3,25,.121
3_3_41_0,2011,Rural,3,India,3,Punjab,41,Ludhiana,43.6,4.2,27.9,2.4,21.1,.074
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,49.2,7.5,25.2,2.9,23.4,.091
3_3_41_0,2011,Urban,3,India,3,Punjab,41,Ludhiana,52.7,9.5,24.8,3.3,24.1,.101
3_3_42_0,2011,Rural,3,India,3,Punjab,42,Moga,51,4.5,21.6,4.2,32.8,.181
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,52.5,4.100000000000001,21.2,3.9,32.3,.172
3_3_42_0,2011,Urban,3,India,3,Punjab,42,Moga,58.40000000000001,2.9,21.5,4.100000000000001,29.7,.141
3_3_43_0,2011,Rural,3,India,3,Punjab,43,Firozpur,42.90000000000001,12.2,23.2,3.2,29.8,.147
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,46.1,10.8,22.2,3.3,30.5,.152
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,55.8,6.800000000000001,21.6,3.7,30.9,.155
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,38.8,2.8,27.3,3,22.7,.082
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,38.8,5.9,26.6,2.9,22.7,.081
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,38.8,14,26.7,3,22.2,.077
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,44,5.9,23.8,3.2,27,.119
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,52.90000000000001,7.9,19.5,3.4,34.7,.212
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,73,12.5,17.6,3.5,44.7,.361
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,46.7,7.300000000000001,25,2.8,23.6,.089
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,60.5,6.7,19.8,3.4,35.5,.221
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,84.10000000000001,5.5,16.1,4.3,46.3,.364
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,56.40000000000001,1,22.2,3.6,30.9,.151
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,56.6,2.6,23,3.6,30.1,.143
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,57.3,8.9,26.2,3.1,24.8,.112
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,60.6,2.3,20.8,3.2,35.7,.209
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,64.3,3.1,20.2,3.8,34.6,.194
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,69.10000000000001,4.100000000000001,21.7,4.3,32.8,.173
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,42.90000000000001,11,24.9,3.2,25.3,.101
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,46,10.3,23.7,3.2,26.7,.113
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,49,9.600000000000001,23,3.4,28,.125
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,40.8,13.4,24.1,2.8,23.7,.091
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,41.1,14.4,23.9,3,24.5,.096
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,44.1,24.5,22.2,4.100000000000001,30.7,.15
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,53.2,6.4,22.3,3.3,30.2,.144
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,53.8,6.9,22.2,3.7,29.4,.138
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,54.90000000000001,8,23.3,3.8,27,.125
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,46.7,0,27.9,2.4,21.2,.072
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,63.1,2.7,20.6,4,31.7,.16
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,76.90000000000001,5,19.3,4.100000000000001,34.5,.197
3_3_53_0,2011,Rural,3,India,3,Punjab,53,Sangrur,47.2,10.5,23.4,3.4,26.4,.12
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,51.7,7.800000000000001,22.7,3.4,28.2,.134
3_3_53_0,2011,Urban,3,India,3,Punjab,53,Sangrur,61.1,2.1,22.6,3.5,30.7,.154
3_3_54_0,2011,Rural,3,India,3,Punjab,54,Barnala,36.3,19.1,25.5,3.6,23,.085
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,41.8,17.5,24.3,3.6,23.6,.088
3_3_54_0,2011,Urban,3,India,3,Punjab,54,Barnala,50.8,15,26.7,3.5,20.4,.075
3_4_55_0,2011,Rural,3,India,4,Chandigarh,55,Chandigarh,54.5,1.6,23.6,3.4,27,.116
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,63.6,20.8,16.3,5.600000000000001,39.1,.256
3_4_55_0,2011,Urban,3,India,4,Chandigarh,55,Chandigarh,64.3,22.3,15.9,6.2,39.8,.266
3_5_56_0,2011,Rural,3,India,5,Uttarakhand,56,Uttarkashi,32.4,10.8,25.6,2.6,22.9,.085
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,33.6,10.2,24.7,2.6,23,.086
3_5_56_0,2011,Urban,3,India,5,Uttarakhand,56,Uttarkashi,53.3,1.9,29.9,2,17.2,.056
3_5_57_0,2011,Rural,3,India,5,Uttarakhand,57,Chamoli,27.4,20.2,28.1,2,19.1,.06
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,29.4,18.5,26.6,2.2,20.2,.067
3_5_57_0,2011,Urban,3,India,5,Uttarakhand,57,Chamoli,43.90000000000001,7,26.3,2.5,22,.079
3_5_58_0,2011,Rural,3,India,5,Uttarakhand,58,Rudraprayag,31.3,19.1,25.7,2.5,22.8,.083
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,32.3,18.6,24.9,2.7,23.2,.086
3_5_58_0,2011,Urban,3,India,5,Uttarakhand,58,Rudraprayag,59.90000000000001,4.4,30,1.8,16.7,.057
3_5_59_0,2011,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,27.9,1.1,31.3,1.9,15.1,.038
3_5_59_0,2011,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,30.5,1,29.1,2,18.4,.058
3_5_59_0,2011,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,65,0,25.1,2.8,23.3,.084
3_5_60_0,2011,Rural,3,India,5,Uttarakhand,60,Dehradun,33.7,6.9,25.6,3,25.9,.116
3_5_60_0,2011,Total,3,India,5,Uttarakhand,60,Dehradun,37.5,6.5,24,3,28,.135
3_5_60_0,2011,Urban,3,India,5,Uttarakhand,60,Dehradun,50.8,6.2,23.4,3,28.9,.144
3_5_61_0,2011,Rural,3,India,5,Uttarakhand,61,Garhwal,31.8,22.3,24.3,2.7,23.6,.089
3_5_61_0,2011,Total,3,India,5,Uttarakhand,61,Garhwal,34.5,20.7,23.3,2.9,24.4,.095
3_5_61_0,2011,Urban,3,India,5,Uttarakhand,61,Garhwal,55.1,7.7,25.3,2.8,23.1,.09
3_5_62_0,2011,Rural,3,India,5,Uttarakhand,62,Pithoragarh,28.6,7.600000000000001,30.2,1.9,16.7,.046
3_5_62_0,2011,Total,3,India,5,Uttarakhand,62,Pithoragarh,33.2,6.9,26.6,2.2,21.7,.078
3_5_62_0,2011,Urban,3,India,5,Uttarakhand,62,Pithoragarh,65.3,1.4,25.8,3.6,26.3,.114
3_5_63_0,2011,Rural,3,India,5,Uttarakhand,63,Bageshwar,34.5,13.4,24.5,2.7,26,.113
3_5_63_0,2011,Total,3,India,5,Uttarakhand,63,Bageshwar,35.3,13.1,24.3,2.7,26.4,.115
3_5_63_0,2011,Urban,3,India,5,Uttarakhand,63,Bageshwar,62.6,5.2,24.5,3.8,25.8,.113
3_5_64_0,2011,Rural,3,India,5,Uttarakhand,64,Almora,30.2,9.300000000000001,27.1,2.2,21.2,.071
3_5_64_0,2011,Total,3,India,5,Uttarakhand,64,Almora,32.5,8.9,25.5,2.5,22.8,.083
3_5_64_0,2011,Urban,3,India,5,Uttarakhand,64,Almora,55.7,5.4,25.3,3.2,25.1,.112
3_5_65_0,2011,Rural,3,India,5,Uttarakhand,65,Champawat,38.40000000000001,7.2,24,2.5,30.4,.169
3_5_65_0,2011,Total,3,India,5,Uttarakhand,65,Champawat,39.8,15.6,21.7,3.5,34,.198
3_5_65_0,2011,Urban,3,India,5,Uttarakhand,65,Champawat,45.2,48.5,16,8.200000000000001,43.6,.313
3_5_66_0,2011,Rural,3,India,5,Uttarakhand,66,Nainital,33,14.6,26,2.5,21.5,.077
3_5_66_0,2011,Total,3,India,5,Uttarakhand,66,Nainital,38.1,13.9,23.2,2.8,25.3,.105
3_5_66_0,2011,Urban,3,India,5,Uttarakhand,66,Nainital,57.8,6.7,23.2,3.8,27.4,.127
3_5_67_0,2011,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,39.1,13.1,22.2,4.600000000000001,29.6,.14
3_5_67_0,2011,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,41.7,14.7,21.1,3.7,33,.177
3_5_67_0,2011,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,45.90000000000001,17.3,19.8,3.1,37.4,.235
3_5_68_0,2011,Rural,3,India,5,Uttarakhand,68,Hardwar,34.8,11.4,22.6,3.6,30.5,.15
3_5_68_0,2011,Total,3,India,5,Uttarakhand,68,Hardwar,41.2,10.9,20.2,3.6,34.1,.187
3_5_68_0,2011,Urban,3,India,5,Uttarakhand,68,Hardwar,60.8,9.300000000000001,17.8,4.800000000000001,39.40000000000001,.251
3_6_69_0,2011,Rural,3,India,6,Haryana,69,Panchkula,38.5,1.4,31.5,1.7,14.7,.036
3_6_69_0,2011,Total,3,India,6,Haryana,69,Panchkula,44.5,23.6,22,4.3,31.1,.163
3_6_69_0,2011,Urban,3,India,6,Haryana,69,Panchkula,47,33.1,19.4,4.9,36,.217
3_6_70_0,2011,Rural,3,India,6,Haryana,70,Ambala,31.4,23.5,27.8,2.4,19.2,.058
3_6_70_0,2011,Total,3,India,6,Haryana,70,Ambala,45,16.9,21.7,3.2,27.4,.121
3_6_70_0,2011,Urban,3,India,6,Haryana,70,Ambala,64.8,7.300000000000001,25.1,2.9,25.2,.109
3_6_71_0,2011,Rural,3,India,6,Haryana,71,Yamunanagar,28.8,24.7,29.6,1.9,15.4,.039
3_6_71_0,2011,Total,3,India,6,Haryana,71,Yamunanagar,39.3,17.3,23.9,3.1,24.4,.093
3_6_71_0,2011,Urban,3,India,6,Haryana,71,Yamunanagar,56.5,5.300000000000001,24.3,3.3,22.9,.09
3_6_72_0,2011,Rural,3,India,6,Haryana,72,Kurukshetra,41.3,2.6,28.4,2.7,21.1,.077
3_6_72_0,2011,Total,3,India,6,Haryana,72,Kurukshetra,45.6,6.800000000000001,25.6,2.8,25.1,.104
3_6_72_0,2011,Urban,3,India,6,Haryana,72,Kurukshetra,53.3,14.3,22.6,3.8,30.1,.148
3_6_73_0,2011,Rural,3,India,6,Haryana,73,Kaithal,34,0,30.9,1.9,14.7,.036
3_6_73_0,2011,Total,3,India,6,Haryana,73,Kaithal,37.1,0,28.8,1.9,17.3,.05
3_6_73_0,2011,Urban,3,India,6,Haryana,73,Kaithal,48.40000000000001,0,26.9,3,22.9,.083
3_6_74_0,2011,Rural,3,India,6,Haryana,74,Karnal,38.6,25.1,21.2,4.100000000000001,27.4,.128
3_6_74_0,2011,Total,3,India,6,Haryana,74,Karnal,45.40000000000001,23,19.5,4.7,32.7,.179
3_6_74_0,2011,Urban,3,India,6,Haryana,74,Karnal,64.40000000000001,17.2,16.6,7,40.40000000000001,.271
3_6_75_0,2011,Rural,3,India,6,Haryana,75,Panipat,45,8,24.1,3.8,26.7,.119
3_6_75_0,2011,Total,3,India,6,Haryana,75,Panipat,50,7.800000000000001,22.4,3.8,29.4,.141
3_6_75_0,2011,Urban,3,India,6,Haryana,75,Panipat,61.90000000000001,7.2,20.4,4,34.1,.185
3_6_76_0,2011,Rural,3,India,6,Haryana,76,Sonipat,42.90000000000001,3.6,29.4,2.1,16.6,.045
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,45.6,4.9,27.7,2.3,19.2,.062
3_6_76_0,2011,Urban,3,India,6,Haryana,76,Sonipat,56.1,9.800000000000001,22.8,3.6,26.6,.12
3_6_77_0,2011,Rural,3,India,6,Haryana,77,Jind,47.3,9.200000000000001,23.7,3.4,24.2,.097
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,48.90000000000001,7.800000000000001,24.3,3.1,23.6,.091
3_6_77_0,2011,Urban,3,India,6,Haryana,77,Jind,55.2,2,27.9,2.3,19.9,.068
3_6_78_0,2011,Rural,3,India,6,Haryana,78,Fatehabad,40.7,10.7,23.7,4.5,26.2,.114
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,40.5,11.7,23.8,4.4,25.9,.111
3_6_78_0,2011,Urban,3,India,6,Haryana,78,Fatehabad,39.7,18.6,25.5,2.8,21.9,.078
3_6_79_0,2011,Rural,3,India,6,Haryana,79,Sirsa,32.6,21.4,24.7,3.5,25.3,.102
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,38.7,17.5,21.9,3.4,28.7,.132
3_6_79_0,2011,Urban,3,India,6,Haryana,79,Sirsa,57.5,5.4,22.6,4.9,30.3,.153
3_6_80_0,2011,Rural,3,India,6,Haryana,80,Hisar,35,29.8,23.5,3.8,25.2,.102
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,39.8,27.2,21.2,3.6,28.8,.132
3_6_80_0,2011,Urban,3,India,6,Haryana,80,Hisar,61,15.9,17.9,5.5,33.3,.186
3_6_81_0,2011,Rural,3,India,6,Haryana,81,Bhiwani,48.7,4.9,28.6,2.4,19.1,.071
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,47.90000000000001,7.9,27.4,2.6,20.8,.08
3_6_81_0,2011,Urban,3,India,6,Haryana,81,Bhiwani,44.40000000000001,22.2,23.3,2.7,25.5,.104
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,49.90000000000001,5.5,25.8,2.9,23.3,.088
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,60.7,4.4,22.5,2.6,28.9,.134
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,76.10000000000001,2.8,22.1,4.600000000000001,33.1,.176
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,50.3,0,24.9,2.2,29,.168
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,52.8,.9,24.6,2.3,26.6,.135
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,58.40000000000001,3,28.5,2.5,19.4,.062
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,42.90000000000001,14.9,24.6,3.7,22.9,.09
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,42.5,17.7,24.7,3.6,23.5,.093
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,39.90000000000001,34.4,24.8,2.6,23.5,.089
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,52.1,0,28.7,2.2,17.8,.056
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,53.1,2.3,26.9,2.6,21.2,.078
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,58.2,14.1,18.9,4.3,35,.196
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,59.2,4.5,21.3,2.9,28.5,.139
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,101.3,2.1,15.8,6.9,41.7,.283
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,134.3,.3,15.2,7.7,41.5,.299
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,31.4,8.1,29.7,2,15.5,.037
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,31.4,9.5,29.7,2,15.9,.039
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,31.2,25.7,30.4,1.8,17.2,.055
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,41.40000000000001,7.100000000000001,23.2,2.5,29.1,.151
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,67.3,9.300000000000001,16.7,5.600000000000001,40.3,.262
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,86.40000000000001,11,15.5,6.7,39.90000000000001,.271
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,36.4,7.600000000000001,26.4,2.3,22.3,.094
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,49.3,9.4,23.2,3.8,28.1,.15
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,58.8,18.4,22.9,4.2,28.5,.163
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,34.7,43.40000000000001,24.4,2.9,22.1,.081
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,71.40000000000001,12.6,16.4,6.300000000000001,40.6,.269
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,72.60000000000001,11.6,16.4,6.300000000000001,40.5,.268
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,,,,,,
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,67.40000000000001,0,30.9,2,15.4,.04
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,67.40000000000001,0,30.9,2,15.4,.04
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,49.6,8.200000000000001,34.2,2.9,16.7,.07
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,45.6,7.300000000000001,28.7,1.8,18.6,.062
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,45.40000000000001,7.300000000000001,28.9,1.8,18.6,.062
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,,,,,,
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,66.5,3.7,20.5,4.100000000000001,38.40000000000001,.251
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,66.5,3.7,20.5,4.100000000000001,38.40000000000001,.251
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,72,0,32.2,1.8,12.1,.024
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,72,0,32.2,1.8,12.1,.024
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,8.300000000000001,0,5.2,.5,4.2,.015
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,59.7,2.5,27.4,2.5,21.3,.092
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,62.2,2.5,28.2,2.5,20.1,.085
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,,,,,,
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,39.7,8.6,29.4,1.7,17.3,.052
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,39.7,8.6,29.4,1.7,17.3,.052
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,41.5,0,25.9,2.4,21.2,.073
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,53.1,0,23.9,3.1,23.4,.092
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,65.3,0,28.2,2.9,17.4,.057
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,83.2,.4,33.6,1.7,10.9,.027
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,62.6,1.1,24.3,2.9,22.1,.081
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,44.8,1.7,29.9,2,16.2,.041
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,35.2,2.9,28.1,1.9,19.3,.066
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,35.8,5.2,27.3,2.1,20.5,.072
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,37.6,12.2,24.7,2.6,23.2,.088
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,26.8,10.5,31.2,1.8,13.8,.031
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,31.3,9.600000000000001,28.2,2.3,19.3,.062
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,40.6,7.800000000000001,25.6,2.8,23.7,.092
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,32.1,1.1,29.4,2.2,18.1,.052
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,33.5,1.7,28.6,2.1,18.4,.054
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,37.3,3.5,28.1,2.2,18.9,.058
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,40.2,2.4,27.2,2.5,20.6,.066
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,40.90000000000001,4.7,26.3,2.9,22,.077
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,44.40000000000001,17.7,21.7,4.4,29,.137
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,36.2,18.4,22.1,3.6,29.7,.147
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,37,18.2,22.3,3.7,29.3,.143
